page	claim	claim_label	tags	claim_source_domain	claim_source_url	date
http://www.politifact.com/georgia/statements/2015/sep/29/butch-conway/conways-claim-diverse-department-true/	The racial and ethnic makeup of the Gwinnett County Sheriff’s Office mirrors the community it serves. 	true	['County Government', 'Crime', 'Criminal Justice', 'Diversity', 'Jobs', 'Public Safety']			2015/09/29
http://www.politifact.com/florida/statements/2015/sep/28/ruths-list-florida/men-named-william-outnumber-women-florida-politics/	"""Twenty-six men named William have been elected to statewide office and only seven women have had the honor."" "	mostly true	['Elections', 'Women']			2015/09/28
http://www.politifact.com/wisconsin/statements/2015/sep/28/scott-walker/scott-walker-obamacare-doesnt-require-members-cong/	"Obamacare doesn’t require members of Congress ""to abide by the same rules that all of the other Americans do."""	false	['Health Care']			2015/09/28
http://www.politifact.com/virginia/statements/2015/sep/28/jim-gilmore/gilmore-says-gop-prime-time-presidential-debators-/	"On the main GOP presidential debate: ""Not one candidate on the debate stage has military experience … """	true	['Candidate Biography', 'Military']			2015/09/28
http://www.politifact.com/georgia/statements/2015/sep/28/georgia-voice/no-openly-gay-man-elected-legislature-true/	No openly gay man has ever been elected to the Georgia Legislature.	true	['Elections', 'Gays and Lesbians', 'States']			2015/09/28
http://www.politifact.com/truth-o-meter/statements/2015/sep/27/ben-carson/ben-carson-claimed-program-let-97-illegal-immigrat/	"""We've had examples like in Yuma County, where we've been able to stop 97 percent of the illegal (immigration) flow, and those programs, they abolish."""	mostly false	['Immigration']			2015/09/27
http://www.politifact.com/truth-o-meter/statements/2015/sep/27/jeb-bush/jeb-bush-says-tax-policies-george-w-bush-created-d/	"The tax policies of George W. Bush ""created a dynamic effect of high growth."""	mostly false	['Economy', 'Taxes']			2015/09/27
http://www.politifact.com/truth-o-meter/statements/2015/sep/25/ben-carson/ben-carson-do-any-muslim-countries-have-womens-rig/	"There is not ""one of the Muslim nations"" that doesn't have ""discrimination against women, discrimination against gays, subjugation of other religious beliefs."""	mostly false	['Corrections and Updates', 'Gays and Lesbians', 'Human Rights', 'Islam', 'Religion', 'Women']			2015/09/25
http://www.politifact.com/missouri/statements/2015/sep/25/caleb-rowden/columbia-lawmaker-says-mizzou-broke-obamacare-law-/	"""#GradInsurance debacle is a DIRECT result of #ObamaCare. #MIZZOU has to break the law to do the right thing."""	half-true	['Education', 'Health Care']			2015/09/25
http://www.politifact.com/wisconsin/statements/2015/sep/25/jennifer-shilling/sen-jennifer-shilling-says-closed-voucher-school-r/	"A ""voucher school that closed after 9 days this year collected $5.4 million in taxpayer subsidies since first opening."""	mostly true	['State Budget']			2015/09/25
http://www.politifact.com/punditfact/statements/2015/sep/25/stephen-colbert/stephen-colbert-brings-ronald-reagans-tax-raising-/	"Says Ronald Reagan ""reversed his world’s ‘largest tax cut’ and raised taxes when revenues did not match the expectations."""	mostly true	['Taxes']			2015/09/25
http://www.politifact.com/truth-o-meter/statements/2015/sep/25/ted-cruz/ted-cruz-says-slow-economic-growth-under-jimmy-car/	"""When (Ronald) Reagan came in, from 1978 to 1982, economic growth averaged less than 1 percent a year. There’s only one other four-year period where that’s true. That’s true from 2008 to 2012."""	mostly false	['Economy', 'History', 'Jobs']			2015/09/25
http://www.politifact.com/texas/statements/2015/sep/25/don-zimmerman/don-zimmerman-says-non-city-workers-havent-seen-3-/	"Salaries of Austin residents who don't work for city government ""have not been going up 3 percent a year for the last several years."""	mostly true	['City Budget', 'City Government', 'Economy', 'Jobs']			2015/09/25
http://www.politifact.com/georgia/statements/2015/sep/25/matthew-charles-cardinale/claim-about-atlantas-affordable-housing-hits-mark/	Tens of thousands of Atlanta households pay more than 30 percent of their income towards rent.	true	['Housing']			2015/09/25
http://www.politifact.com/wisconsin/statements/2015/sep/24/tammy-baldwin/do-donald-trump-pope-francis-and-tammy-baldwin-all/	"""The pope and Donald Trump and Tammy Baldwin all agree"" on eliminating the ""carried-interest"" tax break. "	half-true	['Financial Regulation', 'Income', 'Religion', 'Taxes']			2015/09/24
http://www.politifact.com/missouri/statements/2015/sep/24/jay-nixon/jay-nixon-says-missouri-no-1-nation-holding-down-t/	"Missouri is ""#1 in the nation for holding down tuition increases at public universities."""	mostly true	['Federal Budget', 'State Budget']			2015/09/24
http://www.politifact.com/punditfact/statements/2015/sep/24/martin-shkreli/fact-checking-martin-shkrelis-claim-daraprim-under/	"""Daraprim is still underpriced, relative to its peers."" "	false	['Corrections and Updates', 'Health Care', 'Public Health']			2015/09/24
http://www.politifact.com/truth-o-meter/statements/2015/sep/23/donald-trump/hillary-clinton-obama-birther-fact-check/	"""The birther movement was started by Hillary Clinton in 2008. She was all in!"" "	false	['Obama Birth Certificate']			2015/09/23
http://www.politifact.com/truth-o-meter/statements/2015/sep/23/martin-omalley/fact-checking-link-between-climate-change-and-isis/	"Says ""the cascading effects"" of climate change contributed to the rise of ISIS."	mostly true	['Climate Change', 'Environment', 'Foreign Policy', 'Terrorism']			2015/09/23
http://www.politifact.com/georgia/statements/2015/sep/23/ben-carson/carson-wrong-vaccine-claim/	"There are a ""multitude"" of vaccines that do not prevent deadly and crippling diseases."	false	['Public Health']			2015/09/23
http://www.politifact.com/punditfact/statements/2015/sep/22/matthew-dowd/did-popes-namesake-st-francis-reach-out-muslims/	"Says Pope Francis ""took the name of a saint who basically reached out to Muslims."""	mostly true	['Islam', 'Religion']			2015/09/22
http://www.politifact.com/truth-o-meter/statements/2015/sep/22/hillary-clinton/hillary-clinton-recessions-more-frequent-under-rep/	"""Under Republicans, recessions happen four times as frequently as under Democrats."" "	mostly true	['Economy']			2015/09/22
http://www.politifact.com/virginia/statements/2015/sep/22/mary-mannix/mary-mannix-says-about-half-virginias-rural-hospit/	"""Just about half of rural hospitals operate in the red in Virginia. They operate at a loss."" "	true	['Health Care']			2015/09/22
http://www.politifact.com/georgia/statements/2015/sep/22/casey-cagle/cagle-right-law-enforcement-death-count/	"""Eighty-three law enforcement officers have died in the line of duty this year. Twenty-four of them were shot and killed in cold blood."""	true	['Crime', 'Criminal Justice', 'Guns', 'Public Safety', 'Public Service']			2015/09/22
http://www.politifact.com/truth-o-meter/statements/2015/sep/21/viral-image/web-graphic-says-bernie-sanders-doesnt-support-com/	"Says Bernie Sanders opposes ""requiring all children to have a K-12 education."""	false	['Education']			2015/09/21
http://www.politifact.com/truth-o-meter/statements/2015/sep/21/donald-trump/fact-checking-donald-trumps-attack-carly-fiorinas-/	"When Carly Fiorina says Hewlett-Packard ""revenues went up, that's because she bought Compaq. It was a terrible deal."""	mostly true	['Candidate Biography', 'Job Accomplishments', 'Technology']			2015/09/21
http://www.politifact.com/truth-o-meter/statements/2015/sep/21/carly-fiorina/trumps-four-bankruptcies/	"Says Donald Trump was ""forced to file for bankruptcy not once, not twice, four times."""	mostly true	['Candidate Biography']			2015/09/21
http://www.politifact.com/wisconsin/statements/2015/sep/21/scott-walker/even-epa-says-obamas-power-plan-will-have-only-mar/	"The Obama administration’s ""own Environmental Protection Agency"" has said its Clean Power Plan ""will have a marginal impact on climate change."" "	half-true	['Climate Change', 'Energy', 'Environment', 'Government regulation']			2015/09/21
http://www.politifact.com/virginia/statements/2015/sep/21/bernie-s/bernie-sanders-says-top-01-us-have-almost-much-wea/	"""The top 1/10th of 1 percent today in America owns almost as much wealth as the bottom 90 percent."""	mostly true	['Economy', 'Income', 'Retirement', 'Social Security', 'Wealth']			2015/09/21
http://www.politifact.com/truth-o-meter/statements/2015/sep/20/marco-rubio/marco-rubio-says-cnn-debate-had-no-question-debt-a/	"""We had a three-hour debate, no discussion about the national debt, very little about the economy."""	mostly true	['Debates', 'Elections']			2015/09/20
http://www.politifact.com/punditfact/statements/2015/sep/20/karl-rove/rove-says-2012-nomination-fight-saw-many-poll-lead/	"At this point in 2012, ""Rick Perry was ahead at 29.9 percent, and we had seven more leads before it finally settled on Mitt Romney."" "	mostly true	['Elections', 'Polls and Public Opinion']			2015/09/20
http://www.politifact.com/rhode-island/statements/2015/sep/20/kenneth-block/ken-block-sees-smoke-how-big-fire/	"""The cost of fire in Rhode Island is anywhere from 33 percent to 100 percent more expensive than anywhere else we could find."" "	half-true	['City Budget', 'City Government', 'County Budget', 'County Government', 'Public Safety']			2015/09/20
http://www.politifact.com/wisconsin/statements/2015/sep/18/dale-kooyenga/rep-dale-kooyenga-says-uw-system-larger-any-busine/	"The University of Wisconsin System  ""is larger than any business in the state of Wisconsin."""	mostly true	['State Budget']			2015/09/18
http://www.politifact.com/truth-o-meter/statements/2015/sep/18/rand-paul/rand-paul-says-legality-birthright-citizenship-not/	"""There's never been a direct Supreme Court case on people who were here illegally, whether or not their kids are citizens."""	mostly true	['Immigration', 'Legal Issues']			2015/09/18
http://www.politifact.com/truth-o-meter/statements/2015/sep/18/town-hall-audience-member/obama-muslim-audience-member-says-donald-trump-201/	"""You know our current president is (Muslim). You know he's not even an American."" "	pants on fire!	['Islam', 'Obama Birth Certificate', 'Terrorism']			2015/09/18
http://www.politifact.com/florida/statements/2015/sep/18/marco-rubio/obama-called-potential-attack-syria-pinprick-rubio/	"Says that President Barack Obama said an attack on Syria ""was going to be a pinprick."""	false	['Foreign Policy', 'Military']			2015/09/18
http://www.politifact.com/texas/statements/2015/sep/18/ted-cruz/ted-cruz-says-iran-deal-trusts-iranians-inspect-th/	"The Iran deal ""trusts the Iranians to inspect themselves."""	false	['Foreign Policy', 'Nuclear']			2015/09/18
http://www.politifact.com/truth-o-meter/statements/2015/sep/17/mike-huckabee/did-ft-hood-shooter-get-keep-his-beard-religious-g/	"The government ""made accommodation to the Fort Hood shooter to let him grow a beard"" for religious reasons. "	mostly false	['Legal Issues', 'Religion']			2015/09/17
http://www.politifact.com/florida/statements/2015/sep/17/ben-carson/ben-carson-says-pediatricians-realize-need-cut-dow/	"Pediatricians have cut down on the number and proximity of vaccines because they recognize there have been ""too many in too short a period of time."" "	pants on fire!	['Public Health']			2015/09/17
http://www.politifact.com/virginia/statements/2015/sep/17/barry-duval/barry-duval-says-us-only-major-oil-producer-bans-c/	"""We're the only major oil-producing nation in the world with a self-imposed ban on exporting our crude oil to other nations."""	mostly true	['Energy', 'Trade']			2015/09/17
http://www.politifact.com/truth-o-meter/statements/2015/sep/17/carly-fiorina/cnn-debate-carly-fiorina-urges-others-watch-planne/	"One of the Planned Parenthood videos shows ""a fully formed fetus on the table, its heart beating, its legs kicking, while someone says, 'We have to keep it alive to harvest its brain.' """	mostly false	['Abortion', 'Debates']			2015/09/17
http://www.politifact.com/wisconsin/statements/2015/sep/17/scott-walker/scott-walker-says-high-court-has-said-federal-laws/	"Says he will pursue change in federal law to protect employees from ""extortion from a union"" because ""the Supreme Court has ruled that federal prohibitions outlawing extortion usually do not apply to unions."" "	mostly false	['Crime', 'Labor', 'Legal Issues', 'Supreme Court', 'Unions']			2015/09/17
http://www.politifact.com/truth-o-meter/statements/2015/sep/17/donald-trump/trump-says-marco-rubio-has-worst-voting-record-the/	"Says Marco Rubio has ""the worst voting record there is today."""	mostly true	['Candidate Biography']			2015/09/17
http://www.politifact.com/truth-o-meter/statements/2015/sep/17/donald-trump/donald-trump-says-mexico-doesnt-have-birthright-ci/	"Says Mexico doesn't have birthright citizenship, and Americans are the ""only ones"" to have it."	false	['Immigration']			2015/09/17
http://www.politifact.com/truth-o-meter/statements/2015/sep/16/carly-fiorina/fiorina-says-pot-stronger-today-past/	"""The marijuana that kids are smoking today is not the same as the marijuana that Jeb Bush smoked 40 years ago.""  "	true	['Drugs']			2015/09/16
http://www.politifact.com/truth-o-meter/statements/2015/sep/16/mike-huckabee/huckabee-us-giving-iran-equivalent-5-trillion/	"""We've just now given over $100 billion"" to Iran, ""the equivalent in U.S. terms is $5 trillion."" "	half-true	['Foreign Policy']			2015/09/16
http://www.politifact.com/truth-o-meter/statements/2015/sep/16/ted-cruz/ted-cruz-most-gop-candidates-publicly-embraced-amn/	"""A majority of the men and women on this stage have previously and publicly embraced amnesty. I am the only candidate on this stage who has never supported amnesty."""	mostly true	['Immigration']			2015/09/16
http://www.politifact.com/florida/statements/2015/sep/16/jeb-bush/jeb-bush-said-donald-trump-wanted-casino-gambling-/	"""When he (Donald Trump) asked Florida to have casino gambling, we said no."""	mostly true	['Campaign Finance', 'Gambling']			2015/09/16
http://www.politifact.com/truth-o-meter/statements/2015/sep/16/donald-trump/trump-walker-turned-1-billion-surplus-22-budget-sh/	Says Wisconsin Gov. Scott Walker turned a $1 billion surplus into a $2.2 billion budget deficit.	mostly false	['Economy']			2015/09/16
http://www.politifact.com/punditfact/statements/2015/sep/16/hugh-hewitt/hugh-hewitt-says-fall-sports-sap-public-interest-/	"Says history suggests sports will ""quickly subsume a lot of the attention span of the country"" in the presidential primary. "	half-true	['Elections', 'Sports']			2015/09/16
http://www.politifact.com/georgia/statements/2015/sep/16/internet-commenters/annexation-or-no-decatur-schools-are-overcrowded/	Annexation would lead to overcrowding at Decatur’s city schools.	false	['Education']			2015/09/16
http://www.politifact.com/florida/statements/2015/sep/15/donald-trump/trump-blames-bush-recession-florida/	"""Jeb's policies in Florida helped lead to its almost total collapse."""	mostly false	['Economy', 'Florida']			2015/09/15
http://www.politifact.com/florida/statements/2015/sep/15/club-growth/did-donald-trump-support-wall-street-bailout-club-/	Says Donald Trump supports the Wall Street bailout. 	mostly true	['Congress', 'Economy']			2015/09/15
http://www.politifact.com/punditfact/statements/2015/sep/15/michele-bachmann/michele-bachmann-donald-trump-highest-hispanics-an/	"Says Donald Trump’s polling numbers show that he’s ""the highest with Hispanics that any Republican has ever been."""	false	['Polls and Public Opinion']			2015/09/15
http://www.politifact.com/georgia/statements/2015/sep/15/richard-woods/woods-claim-backed-reports-crct-wasnt-challenging-/	"Georgia’s CRCT ""set some of the lowest expectations for student proficiency in the nation."""	true	['Education']	http://educationnext.org/	http://educationnext.org/despite-common-core-states-still-lack-common-standards/	2015/09/15
http://www.politifact.com/punditfact/statements/2015/sep/14/viral-image/conservative-facebook-post-faults-lesbian-texas-ju/	Says the case of a Texas judge who refused to perform heterosexual weddings exposes a double standard in the case against Kentucky clerk Kim Davis.	false	['Gays and Lesbians', 'Legal Issues', 'Religion']			2015/09/14
http://www.politifact.com/virginia/statements/2015/sep/14/victoria-cobb/victoria-cobb-says-gov-mcauliffe-has-ignored-viola/	"""Inspections of abortion centers around Virginia have found multiple violations of parental consent laws … but Gov. Terry McAuliffe and his administration have done nothing."""	mostly false	['Abortion']			2015/09/14
http://www.politifact.com/truth-o-meter/statements/2015/sep/13/donald-trump/donald-trump-says-yale-laws-top-man-criticized-for/	"""The top man at Yale Law School came out ... with just a raging report"" about former HP CEO Carly Fiorina, saying she is ""one of the worst executives in his memory in history running the company."""	mostly true	['Candidate Biography']			2015/09/13
http://www.politifact.com/truth-o-meter/statements/2015/sep/13/scott-walker/scott-walker-im-only-governor-sign-law-requiring-i/	"""I'm the only governor in America ... who signed a law that says there needs to be an independent investigation any time there's a death of someone in police custody."""	true	['Criminal Justice']			2015/09/13
http://www.politifact.com/texas/statements/2015/sep/13/greg-abbott/greg-abbott-defunding-planned-parenthood-preceded-/	"""After Texas defunded Planned Parenthood, both the unintended pregnancy and abortion rates dropped."""	mostly false	['Abortion', 'Women']			2015/09/13
http://www.politifact.com/rhode-island/statements/2015/sep/13/david-cicilline/cicillines-mistake-was-describing-hillary-clinton-/	"""She [Hillary Clinton] has also said unequivocally that she didn't receive classified documents."" "	half-true	['Transparency']			2015/09/13
http://www.politifact.com/texas/statements/2015/sep/11/lloyd-doggett/lloyd-doggett-says-opposition-confederate-flag-lim/	As many as six federal department budget bills have been delayed because of opposition to amendments that would ban Confederate battle flag sales at federal building gift shops.	mostly true	['Congress', 'Federal Budget', 'History']			2015/09/11
http://www.politifact.com/punditfact/statements/2015/sep/11/juan-williams/williams-clinton-was-decider-classified-info-state/	"When it comes to classified information at the State Department, Hillary Clinton’s ""the decider."""	half-true	['Legal Issues']			2015/09/11
http://www.politifact.com/wisconsin/statements/2015/sep/11/reid-ribble/donald-trump-wants-replace-obamacare-single-payer-/	"Says Donald Trump ""wants to replace"" Obamacare ""with a single-payer system."""	half-true	['Health Care', 'Public Health']			2015/09/11
http://www.politifact.com/georgia/statements/2015/sep/11/reader-email/are-citations-and-revenue-atlanta/	Atlanta has issued an increasing number of citations - and collected an increasing amount of revenue - since Mayor Kasim Reed took office in 2010.	mostly true	['Crime', 'Public Safety']			2015/09/11
http://www.politifact.com/truth-o-meter/statements/2015/sep/10/ted-cruz/ted-cruz-says-deal-will-facilitate-and-accelerate-/	"""The Iran Deal will facilitate and accelerate the nation of Iran acquiring nuclear weapons."" "	false	['Corrections and Updates', 'Foreign Policy', 'Nuclear']			2015/09/10
http://www.politifact.com/florida/statements/2015/sep/10/jeb-bush/bush-says-florida-created-more-jobs-any-other-stat/	"""Florida led the nation in job creation"" while Bush was governor."	half-true	['Candidate Biography', 'Economy', 'Florida']			2015/09/10
http://www.politifact.com/punditfact/statements/2015/sep/10/matthew-dowd/dowd-historic-polling-pattern-points-trump/	"""Any Republican that has led for two months and led every state has won the GOP nomination."""	half-true	['Elections']			2015/09/10
http://www.politifact.com/wisconsin/statements/2015/sep/10/facebook-posts/facebook-post-says-scott-walker-wants-end-labor-da/	"Says Scott Walker said ""Labor unions don’t deserve to have a national holiday"" due to their damage to the economy. And the holiday ""should be replaced by Patriots Day, celebrated every year on 9/11."""	pants on fire!	['Labor']			2015/09/10
http://www.politifact.com/truth-o-meter/statements/2015/sep/09/viral-image/does-8-hour-day-and-40-hour-come-henry-ford-or-lab/	"""Unions did not create"" the eight-hour work day and the 40-hour work week. ""Henry Ford did."""	mostly false	['History', 'Jobs', 'Labor']			2015/09/09
http://www.politifact.com/wisconsin/statements/2015/sep/09/hillary-clinton/scott-walker-rejected-bill-make-student-loan-payme/	"Says Scott Walker rejected legislation to make college loan payments tax deductible and the result was ""to raise taxes on students."""	false	['Debt', 'Education', 'Federal Budget', 'Taxes']			2015/09/09
http://www.politifact.com/truth-o-meter/statements/2015/sep/09/jeb-bush/jeb-bush-cut-spending/	"""I cut state spending more than anybody (in the 2016 GOP field)."""	half-true	['Candidate Biography', 'State Budget']			2015/09/09
http://www.politifact.com/georgia/statements/2015/sep/09/e-frank-stephenson/georgia-gas-taxes-despite-pump-price-fall/	"""Contrary to media reports, Georgia’s gas tax change led to no price increase at the pump."""	half-true	['Gas Prices', 'Taxes']			2015/09/09
http://www.politifact.com/florida/statements/2015/sep/08/ron-bergeron/no-human-has-been-attacked-florida-panther-state-h/	"""There has never been a panther attack in the history of Florida."""	mostly true	['Environment']			2015/09/08
http://www.politifact.com/punditfact/statements/2015/sep/08/jorge-ramos/ramos-40-undocumented-immigrants-come-air/	"""Almost 40 percent of all (undocumented) immigrants come by plane and they overstay their visas."" "	half-true	['Corrections and Updates', 'Immigration']			2015/09/08
http://www.politifact.com/texas/statements/2015/sep/04/joe-pojman/anti-abortion-leader-says-texas-funding-womens-hea/	"""The State of Texas is funding … women’s health services at historically high levels; they just increased their level another $50 million for the next two years."""	true	['Abortion', 'Health Care', 'State Budget', 'State Finances', 'Women']			2015/09/04
http://www.politifact.com/virginia/statements/2015/sep/04/donald-trump/trump-says-iran-deal-forces-us-defend-iran-if-its-/	"Under the Iran deal: ""If Israel attacks Iran … we’re supposed to be on Iran’s side."""	false	['Foreign Policy', 'Israel']			2015/09/04
http://www.politifact.com/truth-o-meter/statements/2015/sep/04/hillary-clinton/hillary-clinton-says-23-million-americans-suffer-a/	"""Twenty-three million Americans suffer from addiction, but only 1 in 10 get treatment."""	mostly true	['Drugs', 'Health Care', 'Public Health']			2015/09/04
http://www.politifact.com/texas/statements/2015/sep/04/ted-cruz/ted-cruz-says-its-always-been-law-babies-born-us-c/	"""It has been the law since the beginning of the country that the children of American citizens born ... abroad are American citizens by birth."""	mostly true	['Immigration', 'Legal Issues']			2015/09/04
http://www.politifact.com/punditfact/statements/2015/sep/03/viral-image/no-denali-not-kenyan-word-black-power/	""" 'Denali' is the Kenyan word for 'black power.' """	pants on fire!	['Environment']			2015/09/03
http://www.politifact.com/punditfact/statements/2015/sep/03/dick-cheney/cheney-slips-key-nuclear-treaty/	"Under the Nuclear Nonproliferation Treaty ""enrichment has been limited to basically the weapons states."" "	false	['Foreign Policy', 'Nuclear']			2015/09/03
http://www.politifact.com/truth-o-meter/statements/2015/sep/03/john-kerry/john-kerry-says-iran-nuclear-agreement-never-sunse/	"The nuclear agreement with Iran ""never sunsets. There's no sunset in this agreement."""	half-true	['Foreign Policy', 'Nuclear']			2015/09/03
http://www.politifact.com/punditfact/statements/2015/sep/03/ryan-eller/jesus-was-undocumented-immigrant-ordained-minister/	"""Jesus was an undocumented immigrant."""	false	['Immigration']			2015/09/03
http://www.politifact.com/florida/statements/2015/sep/02/jeb-bush/did-donald-trump-propose-biggest-tax-hike-history-/	"""Trump proposed enacting the largest tax increase in American history."" "	true	['Candidate Biography', 'Taxes']			2015/09/02
http://www.politifact.com/truth-o-meter/statements/2015/sep/02/rick-santorum/santorum-un-climate-head-debunked-widely-cited-97-/	"The claim that 97 percent of scientists believe humans are causing climate change has been debunked by the ""head"" of the United Nations Intergovernmental Panel on Climate Change. ""That number was pulled out of thin air."""	false	['Climate Change', 'Corrections and Updates', 'Polls and Public Opinion', 'Science']			2015/09/02
http://www.politifact.com/punditfact/statements/2015/sep/02/viral-image/where-do-hillary-clinton-and-bernie-sanders-stand-/	Bernie Sanders opposes the death penalty, and Hillary Clinton supports it.	mostly true	['Crime', 'Criminal Justice']			2015/09/02
http://www.politifact.com/punditfact/statements/2015/sep/02/viral-image/how-bernie-sanders-hillary-clinton-differ-trans-pa/	Bernie Sanders opposes the Trans-Pacific Partnership, and Hillary Clinton supports it.	mostly true	['Trade']			2015/09/02
http://www.politifact.com/wisconsin/statements/2015/sep/02/scott-walker/scott-walker-says-he-covered-everyone-poverty-medi/	"Says he ""turned down a Medicaid expansion under Obamacare,"" but because of actions he took, for the first time in Wisconsin's history ""everyone living in poverty is covered under Medicaid."""	mostly true	['Health Care', 'Medicaid', 'Poverty', 'Public Health', 'State Budget']			2015/09/02
http://www.politifact.com/georgia/statements/2015/sep/02/melissa-johnson/report-accurate-about-georgias-low-diploma-rate/	Georgia has the 9th highest rate of adults, ages 18 to 64, without a high school diploma or GED.	true	['Education', 'States']			2015/09/02
http://www.politifact.com/truth-o-meter/statements/2015/sep/01/blog-posting/internet-posts-say-three-democratic-senators-took-/	"Democratic Sens. Ed Markey, Al Franken and Jeanne Shaheen ""took Bribes From Iran … They Back Insane NUKE Deal."""	pants on fire!	['Foreign Policy', 'Nuclear']			2015/09/01
http://www.politifact.com/truth-o-meter/statements/2015/sep/01/rick-santorum/santorum-cites-flawed-climate-change-figure-and-mi/	"""The most recent survey of climate scientists said about 57 percent don’t agree with the idea that 95 percent of the change in the climate is caused by CO2."""	false	['Climate Change', 'Polls and Public Opinion', 'Science']			2015/09/01
http://www.politifact.com/punditfact/statements/2015/sep/01/eric-bolling/fox-news-bolling-misstates-tie-between-gun-laws-an/	"""In countries where there are higher, more strict gun laws, there is more gun violence."""	false	['Guns']			2015/09/01
http://www.politifact.com/truth-o-meter/statements/2015/sep/01/credo-action/obamas-words-and-actions-climate-dont-match-activi/	"The Obama administration is ""proposing to mine another 10 billion tons of Wyoming coal, which would unleash three times more carbon pollution than Obama's Clean Power Plan would even save through 2030."""	mostly false	['Climate Change', 'Environment']			2015/09/01
http://www.politifact.com/wisconsin/statements/2015/sep/01/gwen-moore/scott-walker-didnt-fund-law-requiring-independent-/	"Says Scott Walker ""brags a lot about having an independent agency investigate police shootings. Of course, he didn’t fund it."""	mostly false	['City Government', 'Civil Rights', 'Criminal Justice', 'Public Safety', 'State Budget']			2015/09/01
http://www.politifact.com/virginia/statements/2015/sep/01/dan-gecker/dan-gecker-says-us-only-wealth-nation-without-univ/	"""Of the 25 wealthiest nations, we're the only one that doesn't provide basic health coverage."" "	true	['Health Care']			2015/09/01
http://www.politifact.com/truth-o-meter/statements/2015/aug/31/donald-trump/donald-trump-says-us-has-93-milion-people-out-work/	"""We have 93 million people out of work. They look for jobs, they give up, and all of a sudden, statistically, they're considered employed."""	false	['Economy', 'Jobs']			2015/08/31
http://www.politifact.com/florida/statements/2015/aug/31/jeb-bush/jeb-bush-says-he-has-released-all-his-emails/	"""I released all my emails."""	mostly false	['Candidate Biography']			2015/08/31
http://www.politifact.com/virginia/statements/2015/aug/31/dave-brat/brat-says-hes-among-very-few-who-voted-against-ira/	"""I was one of the few, very few, who voted `no’ on the Iran deal."""	false	['Congress', 'Congressional Rules', 'Nuclear', 'Voting Record']			2015/08/31
http://www.politifact.com/wisconsin/statements/2015/aug/31/national-republican-senatorial-committee/republican-group-says-russ-feingold-cast-deciding-/	"Says Russ Feingold cast the ""deciding vote"" for the ""largest tax increase"" in history"	mostly false	['History', 'Job Accomplishments', 'Taxes']			2015/08/31
http://www.politifact.com/truth-o-meter/statements/2015/aug/30/bobby-jindal/bobby-jindal-im-only-candidate-has-actually-reduce/	"""I'm the only (Republican) candidate that has actually reduced the size of government."""	half-true	['Candidate Biography', 'State Budget']			2015/08/30
http://www.politifact.com/truth-o-meter/statements/2015/aug/30/bernie-s/bernie-sanders-saudi-arabia-has-third-largest-mili/	"""Saudi Arabia has the third-largest military budget in the entire world."""	true	['Military']			2015/08/30
http://www.politifact.com/rhode-island/statements/2015/aug/30/bernie-s/bernie-sanders-right-police-do-treat-african-ameri/	"""African Americans are twice as likely to be arrested and almost four times as likely to experience the use of force during encounters with the police."" "	mostly true	['Crime', 'Diversity', 'Legal Issues']			2015/08/30
http://www.politifact.com/truth-o-meter/statements/2015/aug/28/donald-trump/donald-trump-says-us-most-highly-taxed-nation-worl/	"""We’re the most highly taxed nation in the world."""	false	['Taxes']			2015/08/28
http://www.politifact.com/florida/statements/2015/aug/28/hillary-clinton/hillary-clinton-says-jeb-bush-and-donald-trump-sha/	"""How do Jeb Bush and Donald Trump differ on immigration? Spoiler alert: They don't."" "	mostly false	['Immigration']			2015/08/28
http://www.politifact.com/punditfact/statements/2015/aug/28/curt-schilling/schilling-throws-wild-pitch-nazi-stat/	"""In 1940, only 7 percent of Germans were Nazis."" "	mostly false	['Terrorism']			2015/08/28
http://www.politifact.com/texas/statements/2015/aug/28/ted-cruz/ted-cruz-obama-administration-released-104000-crim/	"""In the year 2013, the Obama administration released 104,000 criminal illegal aliens. They released 196 murderers – people with homicide convictions, who are here illegally."""	half-true	['Crime', 'Criminal Justice', 'Immigration']			2015/08/28
http://www.politifact.com/wisconsin/statements/2015/aug/28/scott-walker/scott-walker-touts-47-billion-tax-cuts-he-right/	"""By the end of this budget I'm in right now, taxes will have been cut $4.7 billion in my state."" "	true	['Job Accomplishments', 'Taxes']			2015/08/28
http://www.politifact.com/new-hampshire/statements/2015/aug/27/americans-prosperity/americans-prosperity-calls-nh-gov-maggie-hassans-b/	"Gov. Maggie Hassan’s budget proposal ""raises taxes on small businesses and increases taxes and fees by $100 million.""  "	mostly true	['State Budget', 'Taxes']			2015/08/27
http://www.politifact.com/punditfact/statements/2015/aug/27/nicholas-kristof/more-americans-killed-guns-1968-all-wars-says-colu/	"""More Americans have died from guns in the United States since 1968 than on battlefields of all the wars in American history."""	true	['Guns', 'Military']			2015/08/27
http://www.politifact.com/truth-o-meter/statements/2015/aug/27/donald-trump/trump-says-us-companies-moving-mexico-more-almost-/	"""Our companies are moving into Mexico more than almost any other place right now."""	half-true	['Foreign Policy', 'Trade']			2015/08/27
http://www.politifact.com/punditfact/statements/2015/aug/27/occupy-democrats/liberal-group-blames-bush-raising-deficits-credits/	"Says ""Bush Jr. handed Obama a $1.4 trillion deficit"" and Obama ""reduced Bush Jr.’s deficit to just $492 billion."""	half-true	['Deficit']			2015/08/27
